序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
522,数据分析工程师,Hadoop大数据平台运维工程师,35-55k·16薪,北京-通州区,5-10年-本科-自动化运维-Redis-Shell-Kubernetes-MySQL-Python-Perl,5-10年-本科-自动化运维-Redis-Shell-Kubernetes-MySQL-Python-Perl,京东科技集团,人工智能-10000人以上,北京-通州区,人工智能-10000人以上,"工作内容： 
1、负责大数据组件如/Hadoop/hive/hbase/Spark等环境基础运维工作，负责数据产品应用及配套中间件的运维工作；
2、负责大数据各环境的组件升级、资源规划、服务监控等持续运营及规划工作，沉淀部署经验，开发部署自动化工具，提供部署效率；
3、负责攻克平台技术难题、对突发问题及时响应并解决；
","任职资格：
1、计算机或者相关专业，5年以上大数据平台维护经验 ；
2、深入理解linux系统，运维体系结构，精于容量规划、架构设计、性能优化，专家优先；
3、具备一定的开发能力，精通一门以上脚本语言(shell/perl/python等)，熟悉java/C/C++等开发语言一种及以上；
4、具备很强的ownership，故障排查能力，有很好的技术敏感度和风险识别能力；
5、能够承受较大的工作压力，以结果和行动为准则，努力追求成功；
6、熟悉hadoop、hbase、hive、spark、tez等原理并具备管理、配置、运维经验，熟悉mysql、kafka、redis、k8s等常用中间件的运维；
7、熟悉分布式系统设计范型，有大规模系统设计和工程实现的了解者优先。"
523,数据分析工程师,大数据产品经理（业务设计）,10-20k·13薪,成都-高新区,3-5年-统招本科-数据产品-产品设计-需求分析-to B-to G-市场调研-数据挖掘-竞品分析-数据分析-产品优化,3-5年-统招本科-数据产品-产品设计-需求分析-to B-to G-市场调研-数据挖掘-竞品分析-数据分析-产品优化,中电万维信息技术有限责任公司,IT服务-500-999人,成都-高新区,IT服务-500-999人,"工作职责: 
1、负责产品线的前后台业务设计、产品策划和产品项目管理； 2、负责产品需求分析，原型设计等工作； 3、负责产品开发周期和进度把控，协调相关人员按时完成产品开发、测试和完善，保证产品质量； 4、深入研究市场和用户需求，不断提升产品的用户体验，与相关项目组紧密配合，协调研发、测试、运营等部门，推动产品的研发与运营； 5、参与产品战略制定、产品线的整体规划设计和全业务流程管理。
 ","任职资格: 
1、头部大数据公司从业经历； 2、从事政府类行业、大数据相关产品设计或研发管理； 3、对政府类行业、大数据等产品的用户体验设计和人机交互有优秀的直觉； 4、较强的问题分析能力，判断能力，及独立思考能力； 5、逻辑思维能力强，对新技术、新产品、新需求洞察敏锐； 6、关注政策、行业、技术的变化，关注政府类行业或智慧城市互联网产品发展趋势； 7、能够从底层系统业务、API、到用户可见的软件功能，完成产品设计； 8、有很强的协同、沟通、表达能力，能够协同开发、测试、运维、运营、业务侧为同一个目标努力； 9、有研发经历、掌握项目管理，或持有PMP、NPDP、高项（软考）等证书优先。10、统招本科（二本）以上学历。"
524,数据分析工程师,大数据平台架构师,25-35k,成都-双流区,10年以上-统招本科-技术决策-架构设计-系统设计-医疗领域-Elasticsearch-MapReduce-Spark-Hadoop-Kafka,10年以上-统招本科-技术决策-架构设计-系统设计-医疗领域-Elasticsearch-MapReduce-Spark-Hadoop-Kafka,达实旗云,计算机软件-天使轮-100-499人,成都-双流区,计算机软件-天使轮-100-499人,"职责描述：
1.有0-1大数据平台的搭建经验，精通数据仓库各类建模理论，以及数据仓库数据层级关系；
2.负责企业级数据仓库、数据中台的架构设计与数据开发，建设PB级共享的数据平台；
3.负责解决核心技术问题，对技术方案进行决策；
4.负责数据探查和分析，根据业务需求进行ETL规则设计、开发和优化。

","任职要求：
1.统招一本学校计算机相关专业毕业，985/211院校优先
2.五年以上大数据技术架构设计经验，精通数据湖的设计方法；
3.熟悉Hadoop生态相关技术以及相关大数据组件原理优先，包括但不限于Hive，MapReduce，Spark，Flink,Kafka，HBASE，ElaticSearch等；
4.精通数据仓库实施方法论，有基于Hive构建企业级数据仓库经验者尤佳，具备海量数据ETL经验，有成功的大型公司数据仓库实施经验；
5.精通传统关系型数据Oracle.DB2.Teradata.Myql等；
6.扎实的编程基础和动手能力，精通至少一门编程语言；
7.具备很强的责任心，做事细致.严谨，同时需要具备较强的沟通和学习能力；
8.能快速理解行业的需求，有智慧医疗、智慧城市等行业架构及实施有经验者尤佳；
9.性格积极乐观，诚信，有较强的语言表达能力；具备强烈的进取心，求知欲和合作精神。"
525,数据分析工程师,大数据开发工程师（英语流利）,15-30k,广州-黄埔区,1-3年-学历不限-数据开发-Flink-Impala,1-3年-学历不限-数据开发-Flink-Impala,中电金信,计算机软件-B轮-10000人以上,广州-黄埔区,计算机软件-B轮-10000人以上,"工作职责：
1、 负责集团数据中台开发，完善优化数据中台的设计开发；
2、 紧密配合项目经理及数据开发团队，理解业务需求。针对不同的业务场景，制定合理的系统架构和实现方式
3、 周期性产品迭代开发，持续优化系统，解决技术难题和性能瓶颈；

","岗位要求：
1、计算机及相关专业优先，1年以上大数据相关工作经验
2、熟悉Spark/MapReduce/Hbase/Presto/Impala/Flink等开源大数据技术
3、熟练掌握ZooKeeper、Redis、Nginx、Kafka技术
4、擅长英语写作和听力。高级职位要求英语流利"
526,数据分析工程师,大数据开发（数据分析）(J12189),13-17k,青岛,3-5年-本科-Python-Tableau-R语言,3-5年-本科-Python-Tableau-R语言,青岛啤酒,食品/饮料/酒水-沪深A股上市-10000人以上,青岛,食品/饮料/酒水-沪深A股上市-10000人以上,"职责描述：
1.根据公司战略及公司发展，负责公司在数字化转型过程中数据应用和数据分析需求的管理；
2.根据业务域需求并提出可执行的数据分析方案；
3.结合大数据平台规划，规划和设计平台的数据能力，包括数据治理、数据分析、数据资产管理、指标管理等；负责协同数据应用的设计和落地；
4.与业务团队有效并高效沟通，能够站在数据分析及业务运营的角度，引导并帮助业务团队拆解并定位问题，明确需求，通过对数据分析需求的准确理解及把握，为业务提供数据决策和策略支持；
5.深度参与数据产品的测试和优化，在各业务部门进行数字化产品的培训及推广。
","任职要求：
1.有3年以上数据分析经验，熟悉数据分析体系，了解数据指标建设体系，能够提出有效的数据需求；
2.有3年以上行业信息化系统建设经验、业务需求分析经验、理解企业的业务分析场景；
3.具备数据产品从设计到落地的全流程建设经验；
4.对数据驱动业务有深入理解，能快速理解业务，发掘业务细节和数据之间的联系，提供业务解决方案；
5.较强的数据处理能力，掌握SQL、R、SPSS等一种或多种语言；
6.熟练使用一种数据分析工具（Tableau、帆软、PowerBI等主流BI工具），熟悉Python、R等语言者优先；
7.熟练使用产品设计和流程设计工具；
8.具备项目规范化文档的撰写和交付能力；
9.具备一定的信息化项目管理能力；
10.具备良好的业务沟通能力。"
527,数据分析工程师,大数据开发,25-55k·16薪,北京-通州区,3-5年-统招本科-数据开发-大数据领域-Scala-Hadoop,3-5年-统招本科-数据开发-大数据领域-Scala-Hadoop,京东安联财产保险有限公司,保险-500-999人,北京-通州区,保险-500-999人,,
528,数据分析工程师,大数据系统架构师,20-30k·13薪,重庆-渝北区,5-10年-本科-大数据-云计算,5-10年-本科-大数据-云计算,亚信科技,通信设备-港股上市-10000人以上,重庆-渝北区,通信设备-港股上市-10000人以上,,
529,数据分析工程师,项目经理（智慧城市/政务大数据）,20-35k,深圳,5-10年-本科-项目管理-智慧城市-政府信息化,5-10年-本科-项目管理-智慧城市-政府信息化,深圳市华傲数据技术有限公司,计算机软件-D轮-500-999人,深圳,计算机软件-D轮-500-999人,,
530,数据分析工程师,大数据讲师,9-12k,昆明-安宁,3-5年-统招本科-讲师,3-5年-统招本科-讲师,武汉美和易思数字科技有限公司,培训服务-500-999人,昆明-安宁,培训服务-500-999人,,
531,数据分析工程师,大数据解决方案架构师,23-60k,深圳-南山区,5-10年-本科-to C-web端产品-产品规划-产品设计-团队管理,5-10年-本科-to C-web端产品-产品规划-产品设计-团队管理,字节跳动,互联网-其他-10000人以上,深圳-南山区,互联网-其他-10000人以上,"工作职责：
1、与销售、行业解决方案等团队一起，在售前交流、技术方案设计、招投标等工作上，为客户及合作伙伴提供火山引擎数据中台及相应解决方案的支持；
2、作为解决方案架构师，能够将业务需求转换为大数据和中台技术方案，针对具体项目规划大数据信息架构顶层设计，并为客户提供业务咨询及技术咨询服务；
3、为客户提供远程或现场技术支持，协助客户完成项目规划、架构设计和产品PoC测试；
4、负责技术方案、用户案例、行业解决方案、市场营销材料等方面的信息收集、总结及文档编写。
","任职要求：
1、计算机相关专业，本科及以上学历；
2、要求5年以上工作经验，不少于2年的数据仓库及大数据相关领域的售前或者咨询规划经验，熟悉相关领域的产品、解决方案和系统建设方法；
3、熟悉大数据生态环境，掌握Hadoop，Hive，Kafka，Spark，Flink等大数据技术栈；
4、有Linux系统系统的基础运维能力，熟悉K8S容器编排基本概念、原理、组件、工具；
5、优秀的沟通协调能力、文档编写能力、演讲能力、逻辑思维能力和人际关系能力；
6、具有流利的英文交流及读写能力优先，具有ClickHouse使用经验者优先。"
