序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
445,导航技术工程师,机器人-定位建图工程师,30-60k,广州-天河区,1-3年-硕士-定位算法-算法研究-控制算法-脚本语言,1-3年-硕士-定位算法-算法研究-控制算法-脚本语言,众山精密,电子/半导体/集成电路-5000-10000人,广州-天河区,电子/半导体/集成电路-5000-10000人,"职责描述：
1、负责机器人定位建图算法研发及后续迭代优化；
2、配合规划控制算法工程师，负责机器人定位建图算法的工程化落地；
3、负责机器人定位建图方案在客户场景的探索和落地尝试。

","任职要求：
1、硕士及以上学历，计算机、自动化或相关专业毕业；
2、了解激光SLAM基本原理；熟悉常用SLAM前后端方法与工具（LOAM系列，cartographer，g2o，gtsam等）；
3、了解激光定位相关技术，掌握激光点云配准相关算法；
3、有较好的学习能力及软件开发、工程实践能力；
4、编程和算法基本功扎实，熟练掌握C/C++，以及至少一门脚本语言（如Python）；
5、熟悉ROS系统，可熟练使用仿真软件者（如gazebo等）优先；
6、有视觉SLAM或者IMU融合经验者优先。


"
446,导航技术工程师,定位算法工程师,20-50k·13薪,上海-浦东新区,1-3年-本科-定位算法-算法开发-数据处理,1-3年-本科-定位算法-算法开发-数据处理,银基安全,计算机软件-融资未公开-100-499人,上海-浦东新区,计算机软件-融资未公开-100-499人,,
447,导航技术工程师,地图定位算法工程师,45-75k·15薪,上海,3-5年-硕士-定位算法,3-5年-硕士-定位算法,知名自动驾驶整车公司,汽车研发-融资未公开-100-499人,上海,汽车研发-融资未公开-100-499人,,
448,导航技术工程师,定位算法工程师（RTK/GNSS）,20-40k·14薪,深圳,3-5年-统招本科-测绘导航-GNSS-RTK-C++-定位算法,3-5年-统招本科-测绘导航-GNSS-RTK-C++-定位算法,乐动机器人,人工智能-其他-500-999人,深圳,人工智能-其他-500-999人,"RTK工程师
岗位职责：
1.RTK导航定位算法方案设计与论证；
2.rtk算法固件开发、调试与性能优化；
3.技术文档撰写；

","任职资格：
1.熟悉GNSS高精度定位原理及GNSS高精度数据处理；
2.熟悉测量技术，了解GNSS定位系统噪声源及系统建模；
3.熟练使用C、C++，熟悉VS、Keil等开发平台，具有良好的编程习惯；
4.热爱技术,追求精益求精；
5.具有RTK导航定位算法项目经验者优先。"
449,导航技术工程师,定位算法工程师,30-50k·13薪,广州-南沙区,3-5年-硕士-定位算法-传感器算法,3-5年-硕士-定位算法-传感器算法,某长沙计算机软件公司,计算机软件-A轮-100-499人,广州-南沙区,计算机软件-A轮-100-499人,"岗位职责：
1.使用多源传感器（包括但不限于相机与LiDAR）开发基于不同依据的高精度定位模块，用于自动驾驶中分米级别的高精度定位；
2.处理多源传感器与定位算法输出结果的融合；
","岗位要求：硕士学历，基础项（前三项至少满足一项）
1.熟悉计算机视觉中多视角几何知识，常见的雷达匹配算法;
2.熟悉常用VIO, LIO算法，有实际动手或项目经验；
3.熟悉基于滤波和图优化的状态估计算法，并可以灵活运用解决实际问题；
4.熟悉python, c++，有很强的动手能力;
5.熟悉雷达与imu标定， 雷达与图像标定等;
加分项：
1.有计算机视觉或机器人相关研究经验，有高水平论文发表；
2.有大规模定位系统开发和实践经验，有实际处理原始传感器数据的动手经历。
3.有大规模高精度建图系统开发和实践经验。"
450,导航技术工程师,定位算法工程师,30-50k·13薪,广州-南沙区,3-5年-硕士-定位算法-传感器算法,3-5年-硕士-定位算法-传感器算法,某长沙知名计算机软件公司,计算机软件-A轮-100-499人,广州-南沙区,计算机软件-A轮-100-499人,"岗位职责：
1.使用多源传感器（包括但不限于相机与LiDAR）开发基于不同依据的高精度定位模块，用于自动驾驶中分米级别的高精度定位；
2.处理多源传感器与定位算法输出结果的融合；
","岗位要求：硕士学历，基础项（前三项至少满足一项）
1.熟悉计算机视觉中多视角几何知识，常见的雷达匹配算法;
2.熟悉常用VIO, LIO算法，有实际动手或项目经验；
3.熟悉基于滤波和图优化的状态估计算法，并可以灵活运用解决实际问题；
4.熟悉python, c++，有很强的动手能力;
5.熟悉雷达与imu标定， 雷达与图像标定等;
加分项：
1.有计算机视觉或机器人相关研究经验，有高水平论文发表；
2.有大规模定位系统开发和实践经验，有实际处理原始传感器数据的动手经历。
3.有大规模高精度建图系统开发和实践经验。"
451,导航技术工程师,定位建图算法工程师,25-35k·14薪,上海-浦东新区,1-3年-本科-C++-SLAM算法,1-3年-本科-C++-SLAM算法,驭矩科技,电气机械/器材-融资未公开-50-99人,上海-浦东新区,电气机械/器材-融资未公开-50-99人,"职责描述：
1.	负责基于多传感器（LiDAR, camera, IMU）融合的定位及地图构建算法研发工作；
2.	负责基于多传感器的目标定位、检测、跟踪算法研发工作；
3.	相关算法落地。
","任职资格：
1.	硕士及以上学历，3年以上工作经验；
2.	熟悉SLAM 相关算法，例如 ORB-SLAM、LOAM、Cartographer等，会使用g2o、Ceres 等常见优化库，有实际项目经验；
3.	熟悉3D领域的基本算法，具有三维重建/定位、点云处理、多传感器融合等相关经验；
4.	精通Linux环境下C++编程，具有良好的OOP设计习惯；
5.	具有扎实的工程实现能力，对融合算法有实际项目经验优先；
6.	熟悉激光SLAM定位导航算法优先。
"
452,导航技术工程师,地图定位算法专家,40-60k·15薪,北京,10年以上-统招本科-传感器算法-定位算法-C++-Matlab-算法设计-卡尔曼滤波-算法研究-算法开发-算法优化-算法测试,10年以上-统招本科-传感器算法-定位算法-C++-Matlab-算法设计-卡尔曼滤波-算法研究-算法开发-算法优化-算法测试,某北京大型计算机软件公司,计算机软件-A轮-500-999人,北京,计算机软件-A轮-500-999人,"职责描述：
1.负责基于多传感器的融合定位算法设计、研发和系统构建；
2.负责带领团队开发基于MEMS陀螺仪、加速度计、里程计、GNSS、 camera等传感器及地图数据的融合定位算法。

","任职要求：
1、计算机、自动化等相关专业硕士及以上学历，5年以上算法实际研发经验
2、掌握卫星导航、惯性导航、融合滤波等基本原理，熟练掌握惯性元器件常用误差模型和标定方法；
3、掌握视觉地图定位匹配，熟悉定位评测体系经验优先；
4、精通卡尔曼滤波原理，能够针对不同传感器特点进行误差建模，能对滤波器过程做出优化设计；
5、有丰富的C++、Matlab编程经验，有车载、无人机或室内机器人等组合导航系统设计和开发经验者优先； 6.有项目管理经验"
453,导航技术工程师,融合定位算法,15-30k·14薪,武汉-洪山区,3-5年-本科-SLAM算法-感知融合,3-5年-本科-SLAM算法-感知融合,某上海电子/半导体/集成电路上市公司,电子/半导体/集成电路-已上市-50-99人,武汉-洪山区,电子/半导体/集成电路-已上市-50-99人,,
454,导航技术工程师,定位算法工程师,35-55k,深圳-光明区,3-5年-硕士-SLAM算法-SA算法-自动驾驶-定位算法-算法开发-C++-C/C++-C语言,3-5年-硕士-SLAM算法-SA算法-自动驾驶-定位算法-算法开发-C++-C/C++-C语言,某知名公司,人工智能-B轮-100-499人,深圳-光明区,人工智能-B轮-100-499人,"岗位职责：
1、参与智能叉车及AGV的定位算法设计和开发；
2、负责基于视觉和激光传感器的新型定位技术的研发；
3、负责智能叉车及AGV（自动驾驶）高精度定位系统的开发与落地；
4、定位特征数据库建设与云端更新机制研发；


","任职要求：
1、电子工程、计算机科学与技术、自动化及其他相关领域硕士及以上学历；
2、数学功底好，熟悉非线性优化理论；
3、掌握SLAM的基础理论和算法，熟悉cartographer、karto slam等开源slam算法，在计算机视觉和(或)激光点云处理领域有至少3年的研发经验（可包含研究生学习时间），在自动驾驶领域有实际项目研发经验者优先；
4、2D,3D激光Slam算法的开发与落地。
5、优秀的C++编程能力，熟悉Linux和ROS优先；"
455,导航技术工程师,客户研究与产品定位经理,15-25k,武汉,3-5年-统招本科-office,3-5年-统招本科-office,华润置地华中大区,房地产开发经营-500-999人,武汉,房地产开发经营-500-999人,"岗位职责:
1、负责拿地前定位报告及配合设计拿地方案强排、定位；
2、负责市场调研分析、客户研究分析、市场竞品研究；
3、负责拿地后产规会组织；
4、负责项目产品定义，示范区设计方案、过程中的产品调整；
5、负责专题/专项研究工作；
6、负责行业信息及数据的维护、监控。
","任职资格:
1、25- 35岁，本科及以上学历,专业不限；
2、3年以上项目营销操盘经验；
3、亲自执笔过拿地前期可研报告以及产品定位报告，有能力指导团队完成产品定位工作；
4、有拿地测算逻辑，须具备拿地测算经验；
5、思维严谨，逻辑清晰，沟通能力强。"
456,导航技术工程师,融合定位算法工程师（室内外定位）,25-26k·16薪,上海-普陀区,经验不限-硕士-定位算法-跟踪算法-算法设计-算法研究,经验不限-硕士-定位算法-跟踪算法-算法设计-算法研究,某上海大型生活服务O2O公司,生活服务O2O-D轮及以上-10000人以上,上海-普陀区,生活服务O2O-D轮及以上-10000人以上,"岗位描述
1.负责基于GNSS、无线信标和多传感器（wifi，蓝牙，PDR路人轨迹仪器)的融合定位和轨迹跟踪算法设计、研发
2.负责算法项目的需求分析与解决方案设计。
3.快速的模型迭代与代码实现能力。
4.有团队协作精神，能与业务方沟通解决问题
","岗位要求
1.具有较强的分析问题、抽象建模与解决问题的能力2.在数据挖掘、机器学习、融合定位算法设计方面有3年以上的经验3.3年以上C++/Java/Python开发工作经验，编程基础扎实。4.在算法竞赛或论文发表方面有成果的优先者虑。
5.在以下领域中有一项或多项丰富工作经验者优先考虑
a.融合定位
b.室内定位
c.轨迹跟踪
d.机器学习、深度学习"
457,导航技术工程师,融合定位算法工程师-清洁机器人,40-60k,成都-高新区,3-5年-硕士-导航算法-粒子滤波,3-5年-硕士-导航算法-粒子滤波,Michael Page,人力资源服务-5000-10000人,成都-高新区,人力资源服务-5000-10000人,"岗位职责：
1. 负责设计开发基于视觉、RTK、IMU、Encoder的多传感器融合定位系统。
2. 负责RTK/INS组合导航位姿高精度后处理算法、惯性导航系统的设计及标定、多传感器融合系统的研发工作。
3. 主导定位相关器件选型、测试、误差标定、误差分析与实施。
4. 负责定位系统架构设计、核心代码实现及技术验证，解决软件研发过程中遇到的技术问题。
5. 负责配合其他部门工程师完成算法的嵌入式平台部署与测试工作。

","任职要求：
1. 硕士及以上学历，电子通信、计算机、机器人等相关专业。
2. 3年以上工作经验，熟悉惯性导航，组合导航，SLAM相关系统的技术原理，具备定位系统架构设计、实现和优化能力，有实际产品经验者优先。
3. 具备扎实的算法功底，深入理解扩展卡尔曼滤波、粒子滤波、贝叶斯理论、最优估计理论、图优化、状态估计等相关理论，并有丰富的多传感器融合调试和产品落地等实践经验优先考虑。
4. 有自动驾驶高精度定位和高精度地图构建方面经验者优先。
5. 精通C/C++、Python等开发、熟悉矩阵库和优化库的原理和使用、熟悉Linux操作系统与ROS机器人系统。"
